PetID,EnrollDate,CancelDate,Species,Breed,AgeAtEnroll,Prev1Claim,Prev2Claim,ClaimRSum,ClaimPerMonth,MonthAfterEnroll,ClaimDate,PreClaimMonthDiff,PrePreClaimMonthDiff,RollingSum,DiffInClaim
9284,9/1/2018,10/20/2019,Dog,Mixed Breed,6 years old,1539.09,NULL,1539.09,0,10,7/1/2019,1,NULL,1539.09,1539.09
9285,7/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,564.41,564.41,58,5/1/2018,NULL,NULL,NULL,0
9285,7/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,564.41,NULL,691.83,127.42,59,6/1/2018,1,NULL,564.41,564.41
9285,7/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,127.42,564.41,1212.68,520.85,60,7/1/2018,1,2,691.83,-436.99
9285,7/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,520.85,127.42,1373.68,161,64,11/1/2018,4,5,1212.68,393.43
9285,7/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,161,520.85,1573.2,199.52,70,5/1/2019,6,10,1373.68,-359.85
9285,7/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,199.52,161,1806.1,232.9,71,6/1/2019,1,7,1573.2,38.52
9285,7/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,232.9,199.52,1806.1,0,72,7/1/2019,1,2,1806.1,33.38
9287,12/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,74.75,74.75,56,8/1/2018,NULL,NULL,NULL,0
9287,12/1/2013,,Cat,Mixed Breed,8 weeks to 12 months old,74.75,NULL,74.75,0,67,7/1/2019,11,NULL,74.75,74.75
9291,10/1/2014,,Dog,Mixed Breed,6 years old,NULL,NULL,5596.22,5596.22,37,11/1/2017,NULL,NULL,NULL,0
9291,10/1/2014,,Dog,Mixed Breed,6 years old,5596.22,NULL,9562.38,3966.16,38,12/1/2017,1,NULL,5596.22,5596.22
9291,10/1/2014,,Dog,Mixed Breed,6 years old,3966.16,5596.22,9622.98,60.6,40,2/1/2018,2,3,9562.38,-1630.06
9291,10/1/2014,,Dog,Mixed Breed,6 years old,60.6,3966.16,10084.11,461.13,41,3/1/2018,1,3,9622.98,-3905.56
9291,10/1/2014,,Dog,Mixed Breed,6 years old,461.13,60.6,10559.06,474.95,42,4/1/2018,1,2,10084.11,400.53
9291,10/1/2014,,Dog,Mixed Breed,6 years old,474.95,461.13,11533.97,974.91,44,6/1/2018,2,3,10559.06,13.82
9291,10/1/2014,,Dog,Mixed Breed,6 years old,974.91,474.95,11859.42,325.45,45,7/1/2018,1,3,11533.97,499.96
9291,10/1/2014,,Dog,Mixed Breed,6 years old,325.45,974.91,12077.86,218.44,47,9/1/2018,2,3,11859.42,-649.46
9291,10/1/2014,,Dog,Mixed Breed,6 years old,218.44,325.45,12077.86,0,57,7/1/2019,10,12,12077.86,-107.01
9296,4/1/2010,10/20/2017,Cat,Mixed Breed,3 years old,NULL,NULL,271.4,271.4,62,6/1/2015,NULL,NULL,NULL,0
9296,4/1/2010,10/20/2017,Cat,Mixed Breed,3 years old,271.4,NULL,465.75,194.35,66,10/1/2015,4,NULL,271.4,271.4
9296,4/1/2010,10/20/2017,Cat,Mixed Breed,3 years old,194.35,271.4,989.29,523.54,67,11/1/2015,1,5,465.75,-77.05
9296,4/1/2010,10/20/2017,Cat,Mixed Breed,3 years old,523.54,194.35,1180.85,191.56,81,1/1/2017,14,15,989.29,329.19
9296,4/1/2010,10/20/2017,Cat,Mixed Breed,3 years old,191.56,523.54,1228.08,47.23,88,8/1/2017,7,21,1180.85,-331.98
9296,4/1/2010,10/20/2017,Cat,Mixed Breed,3 years old,47.23,191.56,1309.24,81.16,90,10/1/2017,2,9,1228.08,-144.33
9298,8/1/2012,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,5689.97,5689.97,0,8/1/2012,NULL,NULL,NULL,0
9298,8/1/2012,,Dog,Mixed Breed,8 weeks to 12 months old,5689.97,NULL,6511.9,821.93,46,6/1/2016,46,NULL,5689.97,5689.97
9298,8/1/2012,,Dog,Mixed Breed,8 weeks to 12 months old,821.93,5689.97,6511.9,0,83,7/1/2019,37,83,6511.9,-4868.04
9299,11/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,1640.43,1640.43,17,4/1/2013,NULL,NULL,NULL,0
9299,11/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,1640.43,NULL,1697.93,57.5,18,5/1/2013,1,NULL,1640.43,1640.43
9299,11/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,57.5,1640.43,2006.2,308.27,53,4/1/2016,35,36,1697.93,-1582.93
9299,11/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,308.27,57.5,2006.2,0,92,7/1/2019,39,74,2006.2,250.77
93,4/1/2011,,Dog,Mixed Breed,1 year old,NULL,NULL,331.2,331.2,13,5/1/2012,NULL,NULL,NULL,0
93,4/1/2011,,Dog,Mixed Breed,1 year old,331.2,NULL,1429.23,1098.03,46,2/1/2015,33,NULL,331.2,331.2
93,4/1/2011,,Dog,Mixed Breed,1 year old,1098.03,331.2,1583.72,154.49,50,6/1/2015,4,37,1429.23,766.83
93,4/1/2011,,Dog,Mixed Breed,1 year old,154.49,1098.03,2396.88,813.16,85,5/1/2018,35,39,1583.72,-943.54
93,4/1/2011,,Dog,Mixed Breed,1 year old,813.16,154.49,2808.58,411.7,86,6/1/2018,1,36,2396.88,658.67
93,4/1/2011,,Dog,Mixed Breed,1 year old,411.7,813.16,2918.17,109.59,87,7/1/2018,1,2,2808.58,-401.46
93,4/1/2011,,Dog,Mixed Breed,1 year old,109.59,411.7,8075.11,5156.94,88,8/1/2018,1,2,2918.17,-302.11
93,4/1/2011,,Dog,Mixed Breed,1 year old,5156.94,109.59,8147.1,71.99,89,9/1/2018,1,2,8075.11,5047.35
93,4/1/2011,,Dog,Mixed Breed,1 year old,71.99,5156.94,8147.1,0,99,7/1/2019,10,11,8147.1,-5084.95
9300,9/1/2017,,Cat,Mixed Breed,6 years old,NULL,NULL,1557.1,1557.1,14,11/1/2018,NULL,NULL,NULL,0
9300,9/1/2017,,Cat,Mixed Breed,6 years old,1557.1,NULL,2010.77,453.67,15,12/1/2018,1,NULL,1557.1,1557.1
9300,9/1/2017,,Cat,Mixed Breed,6 years old,453.67,1557.1,2010.77,0,22,7/1/2019,7,8,2010.77,-1103.43
9303,1/1/2016,11/2/2018,Cat,Mixed Breed,1 year old,NULL,NULL,162.51,162.51,1,2/1/2016,NULL,NULL,NULL,0
9303,1/1/2016,11/2/2018,Cat,Mixed Breed,1 year old,162.51,NULL,334.09,171.58,7,8/1/2016,6,NULL,162.51,162.51
9306,7/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,3564.42,3564.42,7,2/1/2016,NULL,NULL,NULL,0
9306,7/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,3564.42,NULL,3564.42,0,48,7/1/2019,41,NULL,3564.42,3564.42
931,4/1/2012,,Cat,Mixed Breed,2 years old,NULL,NULL,83.09,83.09,9,1/1/2013,NULL,NULL,NULL,0
931,4/1/2012,,Cat,Mixed Breed,2 years old,83.09,NULL,5082.89,4999.8,66,10/1/2017,57,NULL,83.09,83.09
931,4/1/2012,,Cat,Mixed Breed,2 years old,4999.8,83.09,5157.63,74.74,68,12/1/2017,2,59,5082.89,4916.71
931,4/1/2012,,Cat,Mixed Breed,2 years old,74.74,4999.8,5232.37,74.74,71,3/1/2018,3,5,5157.63,-4925.06
931,4/1/2012,,Cat,Mixed Breed,2 years old,74.74,74.74,5603.82,371.45,73,5/1/2018,2,5,5232.37,0
931,4/1/2012,,Cat,Mixed Breed,2 years old,371.45,74.74,5678.56,74.74,76,8/1/2018,3,5,5603.82,296.71
931,4/1/2012,,Cat,Mixed Breed,2 years old,74.74,371.45,5689.54,10.98,79,11/1/2018,3,6,5678.56,-296.71
931,4/1/2012,,Cat,Mixed Breed,2 years old,10.98,74.74,6112.74,423.2,80,12/1/2018,1,4,5689.54,-63.76
931,4/1/2012,,Cat,Mixed Breed,2 years old,423.2,10.98,6123.72,10.98,83,3/1/2019,3,4,6112.74,412.22
931,4/1/2012,,Cat,Mixed Breed,2 years old,10.98,423.2,6123.72,0,87,7/1/2019,4,7,6123.72,-412.22
9314,9/1/2015,,Cat,Mixed Breed,5 years old,NULL,NULL,77.28,77.28,33,6/1/2018,NULL,NULL,NULL,0
9314,9/1/2015,,Cat,Mixed Breed,5 years old,77.28,NULL,77.28,0,46,7/1/2019,13,NULL,77.28,77.28
9315,7/1/2013,12/6/2013,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,76.59,76.59,2,9/1/2013,NULL,NULL,NULL,0
9318,1/1/2017,2/14/2019,Dog,French Bulldog,8 weeks to 12 months old,NULL,NULL,312.05,312.05,3,4/1/2017,NULL,NULL,NULL,0
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,256.45,256.45,9,5/1/2011,NULL,NULL,NULL,0
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,256.45,NULL,430.1,173.65,10,6/1/2011,1,NULL,256.45,256.45
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,173.65,256.45,955.25,525.15,20,4/1/2012,10,11,430.1,-82.8
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,525.15,173.65,980.55,25.3,21,5/1/2012,1,11,955.25,351.5
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,25.3,525.15,1006.42,25.87,22,6/1/2012,1,2,980.55,-499.85
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,25.87,25.3,1058.17,51.75,23,7/1/2012,1,2,1006.42,0.57
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,51.75,25.87,1356.65,298.48,34,6/1/2013,11,12,1058.17,25.88
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,298.48,51.75,1619.6,262.95,44,4/1/2014,10,21,1356.65,246.73
9322,8/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,262.95,298.48,1619.6,0,107,7/1/2019,63,73,1619.6,-35.53
9323,3/1/2012,12/14/2018,Dog,Mixed Breed,7 years old,NULL,NULL,379.2,379.2,80,11/1/2018,NULL,NULL,NULL,0
9329,9/1/2014,12/4/2016,Cat,Mixed Breed,5 years old,NULL,NULL,332.79,332.79,19,4/1/2016,NULL,NULL,NULL,0
9329,9/1/2014,12/4/2016,Cat,Mixed Breed,5 years old,332.79,NULL,1382.77,1049.98,27,12/1/2016,8,NULL,332.79,332.79
9330,6/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,69.46,69.46,19,1/1/2016,NULL,NULL,NULL,0
9330,6/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,69.46,NULL,251.87,182.41,50,8/1/2018,31,NULL,69.46,69.46
9330,6/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,182.41,69.46,251.87,0,61,7/1/2019,11,42,251.87,112.95
9334,5/1/2016,,Dog,Golden Retriever,1 year old,NULL,NULL,621,621,17,10/1/2017,NULL,NULL,NULL,0
9334,5/1/2016,,Dog,Golden Retriever,1 year old,621,NULL,1462.35,841.35,23,4/1/2018,6,NULL,621,621
9334,5/1/2016,,Dog,Golden Retriever,1 year old,841.35,621,1462.35,0,38,7/1/2019,15,21,1462.35,220.35
9335,3/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,429.76,429.76,29,8/1/2013,NULL,NULL,NULL,0
9335,3/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,429.76,NULL,1438.4,1008.64,31,10/1/2013,2,NULL,429.76,429.76
9335,3/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,1008.64,429.76,1812.15,373.75,80,11/1/2017,49,51,1438.4,578.88
9335,3/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,373.75,1008.64,7368.22,5556.07,81,12/1/2017,1,50,1812.15,-634.89
9335,3/1/2011,,Cat,Mixed Breed,8 weeks to 12 months old,5556.07,373.75,7368.22,0,100,7/1/2019,19,20,7368.22,5182.32
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,2942.69,2942.69,89,11/1/2017,NULL,NULL,NULL,0
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,2942.69,NULL,5441.19,2498.5,90,12/1/2017,1,NULL,2942.69,2942.69
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,2498.5,2942.69,6959.21,1518.02,91,1/1/2018,1,2,5441.19,-444.19
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,1518.02,2498.5,7501.86,542.65,93,3/1/2018,2,3,6959.21,-980.48
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,542.65,1518.02,9174.39,1672.53,95,5/1/2018,2,4,7501.86,-975.37
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,1672.53,542.65,9201.67,27.28,96,6/1/2018,1,3,9174.39,1129.88
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,27.28,1672.53,9902.81,701.14,97,7/1/2018,1,2,9201.67,-1645.25
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,701.14,27.28,10399.84,497.03,98,8/1/2018,1,2,9902.81,673.86
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,497.03,701.14,11171.97,772.13,99,9/1/2018,1,2,10399.84,-204.11
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,772.13,497.03,11581.79,409.82,100,10/1/2018,1,2,11171.97,275.1
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,409.82,772.13,11834.97,253.18,101,11/1/2018,1,2,11581.79,-362.31
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,253.18,409.82,12465.17,630.2,102,12/1/2018,1,2,11834.97,-156.64
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,630.2,253.18,13155.37,690.2,104,2/1/2019,2,3,12465.17,377.02
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,690.2,630.2,14066.26,910.89,107,5/1/2019,3,5,13155.37,60
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,910.89,690.2,14442.94,376.68,108,6/1/2019,1,4,14066.26,220.69
9336,6/1/2010,,Dog,Golden Retriever,8 weeks to 12 months old,376.68,910.89,14442.94,0,109,7/1/2019,1,2,14442.94,-534.21
9337,6/1/2015,,Cat,Mixed Breed,8 weeks to 12 months old,NULL,NULL,1783.74,1783.74,11,5/1/2016,NULL,NULL,NULL,0
9337,6/1/2015,,Cat,Mixed Breed,8 weeks to 12 months old,1783.74,NULL,2354.35,570.61,12,6/1/2016,1,NULL,1783.74,1783.74
9337,6/1/2015,,Cat,Mixed Breed,8 weeks to 12 months old,570.61,1783.74,2762.6,408.25,17,11/1/2016,5,6,2354.35,-1213.13
9337,6/1/2015,,Cat,Mixed Breed,8 weeks to 12 months old,408.25,570.61,2762.6,0,49,7/1/2019,32,37,2762.6,-162.36
9339,1/1/2016,,Dog,Mixed Breed,2 years old,NULL,NULL,182.27,182.27,1,2/1/2016,NULL,NULL,NULL,0
9339,1/1/2016,,Dog,Mixed Breed,2 years old,182.27,NULL,182.27,0,42,7/1/2019,41,NULL,182.27,182.27
9340,3/1/2015,7/25/2017,Cat,Mixed Breed,10 years old,NULL,NULL,312.88,312.88,2,5/1/2015,NULL,NULL,NULL,0
9340,3/1/2015,7/25/2017,Cat,Mixed Breed,10 years old,312.88,NULL,666.39,353.51,26,5/1/2017,24,NULL,312.88,312.88
9341,2/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,67.7,67.7,14,4/1/2015,NULL,NULL,NULL,0
9341,2/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,67.7,NULL,96.33,28.63,44,10/1/2017,30,NULL,67.7,67.7
9341,2/1/2014,,Dog,Mixed Breed,8 weeks to 12 months old,28.63,67.7,96.33,0,65,7/1/2019,21,51,96.33,-39.07
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,498.65,498.65,3,10/1/2011,NULL,NULL,NULL,0
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,498.65,NULL,674.69,176.04,7,2/1/2012,4,NULL,498.65,498.65
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,176.04,498.65,844.72,170.03,12,7/1/2012,5,9,674.69,-322.61
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,170.03,176.04,1004.44,159.72,22,5/1/2013,10,15,844.72,-6.01
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,159.72,170.03,1060.04,55.6,24,7/1/2013,2,12,1004.44,-10.31
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,55.6,159.72,1614.32,554.28,30,1/1/2014,6,8,1060.04,-104.12
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,554.28,55.6,1661.15,46.83,47,6/1/2015,17,23,1614.32,498.68
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,46.83,554.28,1880.67,219.52,72,7/1/2017,25,42,1661.15,-507.45
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,219.52,46.83,2712.12,831.45,85,8/1/2018,13,38,1880.67,172.69
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,831.45,219.52,2779.99,67.87,89,12/1/2018,4,17,2712.12,611.93
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,67.87,831.45,2915.75,135.76,93,4/1/2019,4,8,2779.99,-763.58
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,135.76,67.87,3060.39,144.64,94,5/1/2019,1,5,2915.75,67.89
9342,7/1/2011,,Dog,Mixed Breed,8 weeks to 12 months old,144.64,135.76,3060.39,0,96,7/1/2019,2,3,3060.39,8.88
9344,5/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,70.72,70.72,1,6/1/2010,NULL,NULL,NULL,0
9344,5/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,70.72,NULL,181.12,110.4,17,10/1/2011,16,NULL,70.72,70.72
9344,5/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,110.4,70.72,1062.02,880.9,71,4/1/2016,54,70,181.12,39.68
9344,5/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,880.9,110.4,1856.11,794.09,107,4/1/2019,36,90,1062.02,770.5
9344,5/1/2010,,Dog,Mixed Breed,8 weeks to 12 months old,794.09,880.9,1856.11,0,110,7/1/2019,3,39,1856.11,-86.81
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,29.9,29.9,3,9/1/2013,NULL,NULL,NULL,0
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,29.9,NULL,375.93,346.03,6,12/1/2013,3,NULL,29.9,29.9
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,346.03,29.9,492.52,116.59,7,1/1/2014,1,4,375.93,316.13
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,116.59,346.03,538.34,45.82,8,2/1/2014,1,2,492.52,-229.44
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,45.82,116.59,599.06,60.72,15,9/1/2014,7,8,538.34,-70.77
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,60.72,45.82,629.08,30.02,16,10/1/2014,1,8,599.06,14.9
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,30.02,60.72,666.33,37.25,23,5/1/2015,7,8,629.08,-30.7
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,37.25,30.02,714.18,47.85,26,8/1/2015,3,10,666.33,7.23
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,47.85,37.25,1421.2,707.02,28,10/1/2015,2,5,714.18,10.6
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,707.02,47.85,1613.54,192.34,30,12/1/2015,2,4,1421.2,659.17
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,192.34,707.02,1657.53,43.99,31,1/1/2016,1,3,1613.54,-514.68
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,43.99,192.34,1819.85,162.32,32,2/1/2016,1,2,1657.53,-148.35
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,162.32,43.99,1956.48,136.63,34,4/1/2016,2,3,1819.85,118.33
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,136.63,162.32,2084.7,128.22,41,11/1/2016,7,9,1956.48,-25.69
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,128.22,136.63,2169.05,84.35,44,2/1/2017,3,10,2084.7,-8.41
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,84.35,128.22,2295.55,126.5,67,1/1/2019,23,26,2169.05,-43.87
9345,6/1/2013,,Dog,Golden Retriever,8 weeks to 12 months old,126.5,84.35,2295.55,0,73,7/1/2019,6,29,2295.55,42.15
935,5/1/2012,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,2179.08,2179.08,66,11/1/2017,NULL,NULL,NULL,0
935,5/1/2012,,Dog,Mixed Breed,8 weeks to 12 months old,2179.08,NULL,2179.08,0,86,7/1/2019,20,NULL,2179.08,2179.08
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,1705.28,1705.28,6,12/1/2015,NULL,NULL,NULL,0
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,1705.28,NULL,1903.41,198.13,7,1/1/2016,1,NULL,1705.28,1705.28
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,198.13,1705.28,2013.28,109.87,14,8/1/2016,7,8,1903.41,-1507.15
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,109.87,198.13,2559.05,545.77,21,3/1/2017,7,14,2013.28,-88.26
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,545.77,109.87,3890.37,1331.32,27,9/1/2017,6,13,2559.05,435.9
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,1331.32,545.77,4146.65,256.28,30,12/1/2017,3,9,3890.37,785.55
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,256.28,1331.32,4272,125.35,42,12/1/2018,12,15,4146.65,-1075.04
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,125.35,256.28,4478.92,206.92,46,4/1/2019,4,16,4272,-130.93
9350,6/1/2015,,Dog,Mixed Breed,8 weeks to 12 months old,206.92,125.35,4478.92,0,49,7/1/2019,3,7,4478.92,81.57
9351,8/1/2010,,Dog,Chihuahua,4 years old,NULL,NULL,3386.75,3386.75,3,11/1/2010,NULL,NULL,NULL,0
9351,8/1/2010,,Dog,Chihuahua,4 years old,3386.75,NULL,13420.67,10033.92,38,10/1/2013,35,NULL,3386.75,3386.75
9351,8/1/2010,,Dog,Chihuahua,4 years old,10033.92,3386.75,25917.55,12496.88,49,9/1/2014,11,46,13420.67,6647.17
9351,8/1/2010,,Dog,Chihuahua,4 years old,12496.88,10033.92,26377.55,460,50,10/1/2014,1,12,25917.55,2462.96
9351,8/1/2010,,Dog,Chihuahua,4 years old,460,12496.88,32777.3,6399.75,51,11/1/2014,1,2,26377.55,-12036.88
9351,8/1/2010,,Dog,Chihuahua,4 years old,6399.75,460,33377.6,600.3,56,4/1/2015,5,6,32777.3,5939.75
9351,8/1/2010,,Dog,Chihuahua,4 years old,600.3,6399.75,35674.38,2296.78,65,1/1/2016,9,14,33377.6,-5799.45
9351,8/1/2010,,Dog,Chihuahua,4 years old,2296.78,600.3,36659.82,985.44,72,8/1/2016,7,16,35674.38,1696.48
9351,8/1/2010,,Dog,Chihuahua,4 years old,985.44,2296.78,36825.98,166.16,77,1/1/2017,5,12,36659.82,-1311.34
9351,8/1/2010,,Dog,Chihuahua,4 years old,166.16,985.44,49851.58,13025.6,80,4/1/2017,3,8,36825.98,-819.28
9351,8/1/2010,,Dog,Chihuahua,4 years old,13025.6,166.16,51575.67,1724.09,81,5/1/2017,1,4,49851.58,12859.44
9351,8/1/2010,,Dog,Chihuahua,4 years old,1724.09,13025.6,51685.73,110.06,91,3/1/2018,10,11,51575.67,-11301.51
9351,8/1/2010,,Dog,Chihuahua,4 years old,110.06,1724.09,52778.23,1092.5,96,8/1/2018,5,15,51685.73,-1614.03
9351,8/1/2010,,Dog,Chihuahua,4 years old,1092.5,110.06,53285.9,507.67,98,10/1/2018,2,7,52778.23,982.44
9351,8/1/2010,,Dog,Chihuahua,4 years old,507.67,1092.5,53761.08,475.18,99,11/1/2018,1,3,53285.9,-584.83
9351,8/1/2010,,Dog,Chihuahua,4 years old,475.18,507.67,54321.13,560.05,102,2/1/2019,3,4,53761.08,-32.49
9351,8/1/2010,,Dog,Chihuahua,4 years old,560.05,475.18,57184.47,2863.34,106,6/1/2019,4,7,54321.13,84.87
9351,8/1/2010,,Dog,Chihuahua,4 years old,2863.34,560.05,57184.47,0,107,7/1/2019,1,5,57184.47,2303.29
9352,6/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,62.22,62.22,3,9/1/2018,NULL,NULL,NULL,0
9352,6/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,62.22,NULL,250.27,188.05,7,1/1/2019,4,NULL,62.22,62.22
9352,6/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,188.05,62.22,391.87,141.6,10,4/1/2019,3,7,250.27,125.83
9352,6/1/2018,,Dog,Golden Retriever,8 weeks to 12 months old,141.6,188.05,391.87,0,13,7/1/2019,3,6,391.87,-46.45
9353,5/1/2014,9/5/2014,Dog,Mixed Breed,6 years old,NULL,NULL,814.23,814.23,3,8/1/2014,NULL,NULL,NULL,0
9354,2/1/2016,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,302.66,302.66,37,3/1/2019,NULL,NULL,NULL,0
9354,2/1/2016,,Dog,Mixed Breed,8 weeks to 12 months old,302.66,NULL,302.66,0,41,7/1/2019,4,NULL,302.66,302.66
9355,6/1/2012,10/31/2018,Dog,Mixed Breed,10 years old,NULL,NULL,329.43,329.43,12,6/1/2013,NULL,NULL,NULL,0
9355,6/1/2012,10/31/2018,Dog,Mixed Breed,10 years old,329.43,NULL,1024.86,695.43,50,8/1/2016,38,NULL,329.43,329.43
9355,6/1/2012,10/31/2018,Dog,Mixed Breed,10 years old,695.43,329.43,1355.37,330.51,74,8/1/2018,24,62,1024.86,366
936,8/1/2013,,Dog,Mixed Breed,8 weeks to 12 months old,NULL,NULL,17.25,17.25,4,12/1/2013,NULL,NULL,NULL,0
936,8/1/2013,,Dog,Mixed Breed,8 weeks to 12 months old,17.25,NULL,577.37,560.12,13,9/1/2014,9,NULL,17.25,17.25
936,8/1/2013,,Dog,Mixed Breed,8 weeks to 12 months old,560.12,17.25,667.07,89.7,19,3/1/2015,6,15,577.37,542.87
936,8/1/2013,,Dog,Mixed Breed,8 weeks to 12 months old,89.7,560.12,667.07,0,71,7/1/2019,52,58,667.07,-470.42
9360,6/1/2011,,Dog,Golden Retriever,8 weeks to 12 months old,NULL,NULL,822.51,822.51,94,4/1/2019,NULL,NULL,NULL,0
9360,6/1/2011,,Dog,Golden Retriever,8 weeks to 12 months old,822.51,NULL,822.51,0,97,7/1/2019,3,NULL,822.51,822.51
